7.000000000000000000e+00,6.731707317073170316e+01
5.000000000000000000e+00,7.205807200929152145e+01
8.000000000000000000e+00,7.150754936120789296e+01
3.000000000000000000e+00,6.961904761904762040e+01
5.000000000000000000e+00,6.666666666666667140e+01
7.000000000000000000e+00,6.504761904761905100e+01
9.000000000000000000e+00,6.733333333333334281e+01
1.000000000000000000e+00,6.895238095238094900e+01
6.000000000000000000e+00,7.367441860465115155e+01
2.000000000000000000e+00,7.247176079734219911e+01
1.100000000000000000e+01,6.986046511627907307e+01
7.000000000000000000e+00,6.660465116279070230e+01
4.000000000000000000e+00,6.502325581395349730e+01
2.000000000000000000e+00,6.716279069767442422e+01
5.000000000000000000e+00,6.930232558139535115e+01
8.000000000000000000e+00,7.355391120507400160e+01
1.200000000000000000e+01,7.228541226215645565e+01
3.000000000000000000e+00,6.909090909090909349e+01
7.000000000000000000e+00,6.681818181818181301e+01
4.000000000000000000e+00,6.536363636363635976e+01
3.000000000000000000e+00,6.763636363636364024e+01
7.000000000000000000e+00,6.890909090909090651e+01
1.500000000000000000e+01,7.288484848484849010e+01
6.000000000000000000e+00,7.200404040404040984e+01
2.000000000000000000e+00,6.977777777777777146e+01
4.000000000000000000e+00,6.737777777777777999e+01
4.000000000000000000e+00,6.586666666666667425e+01
5.000000000000000000e+00,6.737777777777777999e+01
9.000000000000000000e+00,6.862222222222222001e+01
8.000000000000000000e+00,7.250821256038646823e+01
3.000000000000000000e+00,7.260676328502415799e+01
2.000000000000000000e+00,7.069565217391303236e+01
5.000000000000000000e+00,6.791304347826087451e+01
2.000000000000000000e+00,6.547826086956521863e+01
1.000000000000000000e+01,6.678260869565218627e+01
1.100000000000000000e+01,6.826086956521739069e+01
1.200000000000000000e+01,7.249213691026827178e+01
3.000000000000000000e+00,7.293246993524513755e+01
6.000000000000000000e+00,7.089361702127659726e+01
7.000000000000000000e+00,6.757446808510638903e+01
5.000000000000000000e+00,6.493617021276595835e+01
1.100000000000000000e+01,6.612765957446808329e+01
6.000000000000000000e+00,6.825531914893616658e+01
6.000000000000000000e+00,7.289893617021276384e+01
4.000000000000000000e+00,7.417021276595744439e+01
7.000000000000000000e+00,7.158333333333332860e+01
6.000000000000000000e+00,6.791666666666665719e+01
3.000000000000000000e+00,6.491666666666665719e+01
9.000000000000000000e+00,6.625000000000000000e+01
3.000000000000000000e+00,6.875000000000000000e+01
4.000000000000000000e+00,7.321428571428572241e+01
4.000000000000000000e+00,7.454251700680272563e+01
5.000000000000000000e+00,7.142857142857143060e+01
8.000000000000000000e+00,6.791836734693877986e+01
7.000000000000000000e+00,6.497959183673469852e+01
4.000000000000000000e+00,6.620408163265305745e+01
5.000000000000000000e+00,6.881632653061224403e+01
1.000000000000000000e+01,7.295020408163264847e+01
9.000000000000000000e+00,7.433632653061224005e+01
1.000000000000000000e+01,7.087999999999999545e+01
8.000000000000000000e+00,6.759999999999999432e+01
1.000000000000000000e+00,6.503999999999999204e+01
4.000000000000000000e+00,6.648000000000000398e+01
5.000000000000000000e+00,6.895999999999999375e+01
1.100000000000000000e+01,7.277333333333332632e+01
9.000000000000000000e+00,7.436549019607842581e+01
4.000000000000000000e+00,7.137254901960784537e+01
5.000000000000000000e+00,6.854901960784313530e+01
3.000000000000000000e+00,6.588235294117646390e+01
1.100000000000000000e+01,6.666666666666667140e+01
3.000000000000000000e+00,6.862745098039215463e+01
1.100000000000000000e+01,7.213273001508295579e+01
5.000000000000000000e+00,7.447058823529411598e+01
2.000000000000000000e+00,7.192307692307691980e+01
2.000000000000000000e+00,6.907692307692308020e+01
3.000000000000000000e+00,6.600000000000000000e+01
7.000000000000000000e+00,6.630769230769230660e+01
7.000000000000000000e+00,6.876923076923077360e+01
8.000000000000000000e+00,7.205805515239477188e+01
2.000000000000000000e+00,7.495936139332366110e+01
2.000000000000000000e+00,7.200000000000000000e+01
7.000000000000000000e+00,6.913207547169811562e+01
9.000000000000000000e+00,6.543396226415094930e+01
7.000000000000000000e+00,6.558490566037735903e+01
9.000000000000000000e+00,6.837735849056602433e+01
